,bathrooms,bedrooms,longitude,latitude,price
15659,2.0,2,-73.9469,40.7826,4850
32135,1.5,3,-73.9732,40.7489,4500
346,1.0,1,-73.9901,40.7487,4295
6482,1.5,1,-73.9622,40.7752,9995
17008,1.0,2,-73.991,40.6652,2500
9012,2.0,3,-73.9897,40.7745,7995
37426,1.0,0,-73.9769,40.7445,2000
28379,1.0,2,-74.0072,40.7067,3275
25971,0.0,0,-73.9509,40.7803,2150
12326,1.0,1,-73.9901,40.7487,4295
44383,1.0,1,-73.9782,40.7299,3297
38004,1.0,0,-73.9531,40.7176,2703
23856,1.0,1,-73.9958,40.753,2950
2771,2.0,4,-73.9438,40.7861,4695
38872,1.0,0,-73.9833,40.7756,2795
17659,1.0,2,-73.9962,40.7593,3200
48381,1.0,2,-74.0013,40.7081,3740
13481,1.0,1,-73.9867,40.7687,2500
40915,1.0,1,-73.9817,40.7397,2750
28653,1.0,1,-73.9757,40.7462,3465
9060,0.0,0,-74.0076,40.7047,2702
19052,1.0,1,-73.9942,40.7252,3450
25350,1.0,2,-73.9901,40.7487,4095
42136,1.0,2,-73.977,40.7488,5500
32520,1.0,2,-73.9959,40.753,3100
6816,1.0,2,-73.9296,40.66,1775
6348,1.0,0,-74.0106,40.7236,3795
40841,1.0,0,-73.984,40.7284,2400
5813,1.0,1,-74.0111,40.7061,3709
36538,1.0,2,-73.9892,40.7225,3400
4258,1.0,1,-73.9727,40.7436,4022
26477,2.0,2,-73.9684,40.6098,2350
36053,1.0,2,-73.9485,40.7813,2775
48863,1.0,2,-73.9816,40.7396,4100
27191,1.0,1,-73.9953,40.7553,2875
9797,1.0,0,-73.9599,40.7706,2000
974,1.0,1,-73.9648,40.7535,3100
1940,1.0,0,-73.9994,40.7298,3100
36280,1.0,3,-73.9779,40.745,5100
30782,1.0,1,-73.9903,40.7468,5400
6455,1.0,2,-74.0,40.7277,4050
37946,1.0,1,-73.987,40.7273,3200
44870,1.5,3,-73.9641,40.7548,4250
42540,2.0,2,-73.9838,40.77,5795
18934,1.0,1,-73.9685,40.5796,1879
31083,1.0,2,-73.9668,40.8015,3600
34092,2.0,3,-73.9885,40.732,10750
3506,1.0,1,-73.9998,40.74800000000001,3695
20269,1.0,2,-73.9814,40.7486,3500
15306,2.0,2,-73.9586,40.5837,2650
44590,1.0,2,-73.9495,40.7959,3495
8571,1.0,1,-73.9458,40.7775,2725
9536,2.0,3,-73.9475,40.7742,5100
655,1.0,2,-73.9564,40.7152,2400
49024,1.0,1,-74.0162,40.7056,2400
801,1.0,3,-73.9183,40.701,2900
44039,1.0,2,-73.9942,40.7244,4650
4052,1.0,2,-73.9377,40.8515,2800
10259,1.0,1,-73.9914,40.7032,3708
5949,1.0,1,-73.9833,40.7834,2350
14416,2.0,3,-73.9871,40.7316,5000
17027,1.0,1,-73.9949,40.7419,4358
22206,1.0,2,-73.9569,40.8036,3200
11956,1.0,1,-73.9182,40.7443,1900
44899,5.0,4,-73.9914,40.7746,20000
48126,1.0,0,-73.9625,40.7575,2350
27630,1.0,0,-73.9864,40.7399,2825
28887,1.0,3,-73.9423,40.8293,2995
441,1.0,2,-73.9831,40.731,3398
19861,1.0,2,-74.0065,40.7081,3175
9604,1.0,1,-74.0009,40.7477,2939
14454,1.0,0,-73.9737,40.7928,3250
30734,1.0,2,-73.9645,40.8015,2600
12586,1.0,0,-73.9849,40.7436,3200
31002,1.0,0,-73.9758,40.7928,2300
19638,1.0,0,-73.9977,40.7509,2695
34076,1.0,0,-73.9922,40.7595,1650
12953,2.0,3,-73.9885,40.7656,5100
46409,1.0,1,-73.9964,40.7328,5700
43310,1.0,3,-74.0083,40.7046,3900
20243,1.0,2,-73.9745,40.732,4026
14866,1.0,3,-73.9446,40.8014,3450
13632,1.0,3,-74.0025,40.7416,5995
12928,0.0,0,-73.9361,40.8493,8000
8702,2.0,2,-73.9916,40.7677,3995
14891,1.0,2,-73.9887,40.7401,4795
11656,0.0,0,-73.9216,40.865,4000
3980,1.5,1,-73.9946,40.737,5500
26441,1.0,1,-73.9578,40.7701,2500
24241,2.0,2,-73.9789,40.7356,5633
8740,1.0,1,-73.9469,40.7826,3190
25069,4.0,4,-73.9502,40.7754,20000
38055,1.0,2,-73.967,40.7688,3395
37420,2.0,2,-74.0109,40.7191,6195
5210,1.0,1,-73.9355,40.8161,1940
6287,1.0,1,-73.9677,40.7539,3400
42853,1.0,1,-73.9814,40.7395,2795
40606,1.0,0,-73.9864,40.73,2825
9683,1.0,1,-73.9965,40.7382,5495
44058,1.0,0,-73.9981,40.7372,2550
46575,1.0,1,-73.9433,40.8328,1600
62,1.0,0,-73.9647,40.7571,2290
11515,1.0,0,-73.9907,40.7587,2095
12532,1.0,1,-73.9922,40.7556,3490
26996,2.0,3,-73.9728,40.7978,6150
44312,1.0,0,-73.9436,40.769,2400
4577,2.0,2,-74.0035,40.724,13995
30672,1.0,0,-74.0149,40.7083,2550
36192,1.0,2,-73.9803,40.7469,3395
22238,1.0,1,-73.8227,40.7656,1549
42520,1.0,1,-73.9792,40.7853,3250
10600,1.0,0,-73.968,40.7976,2225
6145,1.0,2,-73.9487,40.7845,3500
11905,1.0,3,-73.9414,40.6798,1800
4333,1.0,0,-73.9486,40.7891,1625
29390,2.0,3,-73.994,40.7522,5100
6868,1.0,3,-74.0162,40.7056,3150
4592,1.0,1,-73.9857,40.7358,4395
13547,1.0,0,-74.0144,40.7099,2395
22894,2.0,3,-73.9916,40.7677,5330
27160,2.0,4,-74.0071,40.7073,6200
13203,1.0,1,-73.9922,40.7617,2250
27491,1.0,2,-73.9838,40.7674,3400
19571,2.0,3,-73.9453,40.7787,6000
17511,1.0,3,-73.9175,40.7728,2950
30059,1.0,2,-73.9579,40.76300000000001,3150
17656,1.0,4,-73.9266,40.7049,3697
3394,1.0,1,-73.9908,40.7599,2700
37076,1.0,1,-73.945,40.6877,2795
28979,1.0,0,-73.9866,40.7358,2949
7760,1.0,2,-73.9721,40.7513,3605
17535,2.0,4,-73.9514,40.8274,4475
44014,1.0,2,-73.9677,40.7902,3950
27376,1.0,0,-73.969,40.7565,2000
34053,1.0,2,-73.9609,40.7619,2850
31967,1.5,2,-73.9636,40.755,4300
14528,1.0,1,-74.0143,40.71,2400
7569,2.0,3,-73.9757,40.7462,4500
36654,1.0,1,-73.9874,40.7651,2595
28709,1.0,1,-73.9491,40.7803,2050
9434,1.0,2,-73.9962,40.7593,3500
43180,1.0,1,-73.9812,40.7733,5300
6046,2.0,2,-73.9601,40.7676,6295
17650,1.0,1,-73.9914,40.7032,5490
7575,2.0,3,-73.9506,40.7716,7250
44708,1.0,0,-73.9852,40.7403,2900
1810,1.0,2,-73.9559,40.8135,2700
15573,1.0,1,-73.9931,40.7327,4300
45797,1.0,0,-73.9586,40.6824,2660
21691,1.0,0,-73.9885,40.7248,2350
9639,2.0,2,-73.8634,40.732,2965
1447,1.0,0,-74.0062,40.7359,2595
31950,2.0,3,-73.9705,40.7893,4500
39742,2.0,3,-73.9537,40.7768,6500
30091,1.0,2,-73.9804,40.7717,4500
25327,1.0,3,-73.9652,40.8022,4500
44258,1.0,0,-73.9536,40.7721,1900
23050,1.0,2,-73.9727,40.7436,3280
43298,1.0,1,-73.9548,40.7688,2215
19084,1.0,1,-73.9826,40.7282,2895
9731,1.0,1,-73.9914,40.7746,4888
18928,1.0,2,-73.9688,40.7993,3800
31074,1.0,0,-73.9737,40.7911,2300
38892,2.0,3,-73.9538,40.8221,3300
17596,1.0,3,-74.0066,40.7084,3850
11635,1.0,1,-74.0043,40.733,6350
48693,1.0,2,-73.9328,40.8495,2500
17752,2.0,2,-74.0026,40.7074,5650
32425,1.0,1,-74.0074,40.7109,3600
33248,2.0,2,-73.9601,40.7676,6299
22578,2.0,4,-73.9826,40.7299,6000
39242,2.0,3,-73.9523,40.6888,4000
1949,2.0,2,-74.0077,40.7065,5990
17355,1.0,0,-73.9565,40.7699,2750
14681,1.0,1,-74.0046,40.7073,2895
3545,1.0,0,-73.9825,40.7208,2854
20286,1.0,3,-73.961,40.8007,2800
45645,1.0,3,-73.9617,40.7174,5700
36810,1.0,1,-73.9425,40.7487,2700
7714,1.0,0,-74.0112,40.7063,2700
19316,1.0,1,-73.9764,40.7894,2850
19073,1.0,1,-73.9591,40.7728,2600
46535,2.0,2,-73.9452,40.7829,2800
23751,1.0,3,-73.9668,40.7556,5200
13893,1.0,2,-74.0149,40.708,3200
43388,1.0,2,-74.0072,40.7067,3225
24101,1.0,0,-73.9929,40.7714,3600
6406,1.0,1,-73.9905,40.7643,2695
3731,2.0,2,-73.993,40.7559,5495
10681,1.0,2,-73.962,40.6352,1799
32094,1.5,4,-73.9596,40.7998,5100
31873,1.0,2,-73.9865,40.7348,3440
34511,1.0,0,-73.9792,40.7423,2500
29370,1.0,0,-74.0053,40.7456,2900
40270,1.0,2,-73.8355,40.704,1950
37621,1.0,2,-73.9889,40.7258,3500
7918,1.0,2,-73.9668,40.6905,3000
32372,1.0,0,-73.9772,40.7655,2000
14867,1.0,1,-73.9754,40.7444,3650
284,1.0,1,-73.9785,40.7633,3250
37820,1.0,2,-73.9448,40.7124,3650
32005,1.0,1,-73.95100000000002,40.7723,3455
10317,1.0,2,-73.97710000000002,40.675,2600
5567,1.0,0,-74.0036,40.7399,2300
48628,1.0,1,-73.9874,40.7651,2195
14512,1.0,3,-73.9949,40.7548,4995
37154,1.0,2,-73.9556,40.776,5000
49069,2.0,2,-73.9613,40.7653,8000
9727,1.0,2,-73.9785,40.6664,3399
15308,1.0,2,-73.9546,40.7679,2650
49304,2.0,2,-73.9765,40.7489,3500
35503,1.0,0,-73.9859,40.7277,2295
25892,1.0,0,-73.8337,40.7056,1500
238,1.0,2,-73.9839,40.7316,3400
4626,1.0,2,-73.9274,40.7006,2750
37377,1.0,2,-74.0149,40.708,2595
29362,1.5,3,-73.9578,40.8198,3250
7402,1.0,1,-73.9504,40.7868,3900
14339,1.0,0,-73.9722,40.6368,1675
781,1.0,3,-73.957,40.6867,2600
18027,1.0,0,-73.97399999999998,40.7538,2350
19978,1.0,0,-73.9957,40.7465,2950
30738,1.0,2,-73.9062,40.772,2600
23001,2.0,2,-73.9803,40.7825,10500
3485,1.0,0,-73.9863,40.7664,2700
31116,1.0,1,-73.9623,40.7612,2599
13860,1.0,2,-73.9529,40.7671,3400
27075,1.0,0,-74.0006,40.7383,2535
13659,2.0,2,-73.9851,40.7437,8770
16695,1.0,1,-73.9815,40.7401,3495
22977,1.0,0,-73.96300000000002,40.7611,1900
20217,1.0,1,-73.9911,40.7585,2900
14535,1.0,0,-73.9416,40.8241,1350
46042,1.0,1,-73.9445,40.8333,1500
28917,1.0,1,-73.9765,40.7484,2750
12339,1.0,0,-74.0096,40.7141,4550
44012,1.0,0,-74.009,40.7045,3181
48299,1.0,2,-73.9756,40.7826,3650
559,1.0,1,-73.9824,40.7817,2750
37467,1.0,0,-73.9848,40.7635,2695
38590,1.0,1,-73.9886,40.7751,3485
28446,1.0,0,-73.9743,40.7439,2720
19604,3.0,1,-74.0013,40.7081,3134
31211,2.0,3,-73.9456,40.7741,7500
22189,1.0,3,-73.9394,40.8434,2600
41913,1.0,2,-74.0046,40.7073,3095
27947,1.0,1,-73.9543,40.6744,2600
32534,1.0,2,-73.9947,40.7461,4000
13604,1.0,2,-73.9482,40.8282,1850
37942,1.0,1,-74.0143,40.71,3595
35200,1.0,2,-73.9946,40.752,3950
31993,2.0,2,-73.9785,40.7633,7450
9309,1.0,2,-73.9501,40.6824,1975
39158,1.0,1,-73.91460000000002,40.6719,1700
9183,3.0,4,-73.9773,40.7434,7475
31348,1.0,0,-74.0101,40.7066,3225
38155,1.0,0,-73.9963,40.7606,2725
19046,2.0,3,-74.0036,40.716,5500
11314,3.0,3,-73.9507,40.7756,12500
40551,1.0,2,-73.9981,40.7372,5500
32346,1.0,0,-73.9807,40.7873,1975
9080,1.0,3,-73.9812,40.735,4000
3992,1.0,1,-73.9816,40.7448,3450
23088,1.0,1,-73.9891,40.7596,2600
46272,1.0,2,-73.9772,40.7412,3000
37982,1.0,1,-73.9677,40.7539,5250
11974,3.0,3,-73.908,40.8839,3250
2561,2.0,4,-73.9832,40.7319,4600
13424,1.0,2,-73.94800000000002,40.7891,2350
29489,1.0,1,-73.9964,40.7198,3499
46560,1.0,1,-74.0055,40.7111,3790
18604,2.0,2,-73.9773,40.7267,3200
12169,1.0,1,-73.9569,40.8032,2500
15379,3.0,4,-73.9808,40.7639,11750
46112,1.0,0,-73.9496,40.7803,1825
3693,1.0,3,-74.0098,40.7047,4124
18188,1.0,3,-73.9512,40.6755,2700
41166,1.0,0,-74.0143,40.71,2420
6244,1.0,0,-73.9874,40.7743,1625
20156,1.0,1,-73.9728,40.7852,2200
24647,1.0,0,-73.9691,40.7942,2350
48081,1.0,0,-73.9512,40.7761,1800
46309,1.0,2,-73.9439,40.8331,2150
17222,1.0,2,-73.953,40.8195,2100
46109,2.5,3,-73.9805,40.7824,15046
17649,1.0,1,-73.99,40.7596,3250
43450,2.0,2,-73.9741,40.787,7500
5358,1.0,0,-73.9953,40.7553,2955
34612,1.0,1,-74.0042,40.7163,3095
15988,1.0,1,-73.968,40.7673,3100
4929,3.0,3,-73.9508,40.7758,9500
49196,2.0,2,-73.9564,40.7481,4395
5653,3.0,5,-74.0091,40.7098,9000
44712,1.0,0,-73.9765,40.7489,2400
46429,2.0,2,-73.9812,40.7432,3400
25253,2.0,2,-73.9963,40.7226,6450
40842,1.0,0,-73.9609,40.8012,1625
26774,1.0,1,-73.9246,40.8645,1475
12478,1.0,2,-73.9799,40.7418,4295
24711,2.0,3,-74.01,40.7064,6420
19401,1.0,1,-73.976,40.7845,2895
48506,2.0,4,-73.976,40.7376,6000
27852,1.0,2,-73.9915,40.7678,3579
1670,1.0,1,-73.9863,40.7322,2600
35137,0.0,0,-73.9556,40.776,2500
26767,0.0,1,-73.9535,40.7746,2295
33779,1.0,2,-73.9841,40.7273,3850
44639,1.0,1,-74.0162,40.7056,3230
34398,1.0,1,-73.9576,40.7784,3000
1588,1.0,1,-73.9919,40.69,3460
15526,1.0,2,-73.9705,40.7957,4600
47535,1.0,3,-73.9826,40.7186,3750
47634,1.0,3,-74.0149,40.708,3500
1498,1.0,0,-73.9664,40.7073,2650
40649,2.0,2,-73.9863,40.745,5680
23373,1.0,1,-74.0031,40.7473,4400
32475,1.0,0,-73.9843,40.7652,2400
8372,1.0,2,-73.9415,40.8455,2250
8690,1.0,1,-74.0057,40.7084,4140
28145,2.5,3,-73.9695,40.7518,5995
34967,1.0,3,-73.9958,40.753,4100
38123,1.0,1,-74.0085,40.6492,2300
5766,1.0,1,-73.9405,40.8233,1500
44682,2.0,4,-73.9836,40.72,6695
33658,1.0,1,-73.9918,40.6032,1695
38828,1.0,0,-73.9848,40.7635,2695
22257,1.0,1,-73.9519,40.7802,2650
13795,2.0,2,-73.9741,40.787,7500
12868,1.0,3,-73.9832,40.7352,5300
19099,1.0,1,-73.9843,40.7495,3500
38396,1.0,2,-73.9682,40.7537,2950
37198,1.0,1,-73.9891,40.7239,2400
9621,1.0,0,-73.8456,40.8989,1100
13964,1.0,1,-73.9909,40.7448,4116
48498,1.0,2,-73.98899999999998,40.7293,3200
6520,1.0,1,-73.9817,40.7707,4120
36973,1.0,0,-74.0089,40.7328,2500
30710,1.0,1,-73.986,40.6927,3195
2077,1.0,1,-73.939,40.8464,2000
11579,1.0,2,-73.9397,40.7518,3200
42313,1.0,2,-73.9666,40.7555,3800
21012,1.0,0,-73.9887,40.7204,2100
13083,1.0,1,-73.9828,40.7356,3850
26425,2.0,0,-73.9564,40.7481,2300
14211,1.0,2,-74.0065,40.7081,2500
505,1.0,1,-73.9549,40.7203,3400
589,1.0,2,-73.8487,40.7286,2700
47942,1.0,2,-73.9311,40.8524,2100
30481,1.0,1,-73.9982,40.7568,3395
15761,1.0,2,-74.0051,40.7482,5335
42692,1.0,1,-73.9888,40.7673,2595
20119,1.0,1,-73.9802,40.7394,3150
45421,1.0,2,-73.9815,40.7396,3795
10085,1.5,1,-73.9727,40.7436,4940
27183,1.0,1,-73.9642,40.757,3775
8309,2.0,1,-73.9475,40.7817,2275
1355,2.0,3,-73.9982,40.7568,4950
13911,1.0,1,-73.9806,40.7788,3800
14304,2.0,3,-73.9839,40.7241,5250
38547,1.0,0,-73.9638,40.7634,3100
42567,2.0,2,-73.97710000000002,40.7829,6800
18908,1.0,0,-73.9791,40.739,2395
33141,1.5,1,-74.0148,40.7179,5535
1388,1.0,1,-73.9603,40.7695,3750
45508,1.0,3,-74.0095,40.7054,3435
5797,1.0,1,-73.9829,40.7756,2795
40751,1.0,1,-73.9199,40.7656,2000
5944,1.0,1,-74.0109,40.7035,4250
48688,2.5,3,-73.96600000000002,40.7942,10570
11576,1.0,1,-73.9432,40.8388,1995
39432,1.0,0,-73.9913,40.7646,2095
37199,1.0,1,-73.9473,40.7647,2336
21551,1.0,1,-73.9957,40.7622,3850
29103,2.0,2,-73.8501,40.7238,2695
13986,1.0,1,-73.9816,40.7768,4000
37585,1.0,1,-73.9225,40.8689,1650
25272,2.0,3,-73.944,40.7862,4200
33802,1.0,0,-73.9919,40.7448,2995
38385,1.0,1,-73.9498,40.7735,3750
49243,1.0,0,-73.9497,40.7747,1800
32192,2.0,3,-73.9531,40.6874,3000
12089,1.5,1,-74.0148,40.7179,5500
18397,1.0,1,-73.9396,40.8273,1695
34985,1.0,1,-73.9513,40.7711,2325
39325,1.0,0,-73.94800000000002,40.7798,1825
30332,1.0,1,-73.9262,40.8622,1700
3880,2.0,3,-73.9255,40.6933,3138
20223,1.0,2,-73.9886,40.7623,3000
43117,1.0,1,-74.0029,40.7295,4495
45681,2.0,2,-73.9734,40.7897,6660
1281,1.0,3,-73.9846,40.7228,5295
28416,1.0,0,-73.9551,40.7462,2390
21160,1.0,0,-73.9963,40.7391,1999
11820,1.0,1,-73.9433,40.8132,1760
25946,1.0,1,-73.9896,40.7341,3450
14383,1.0,1,-73.9506,40.7716,3225
24676,1.0,0,-73.9626,40.7575,2900
21045,1.0,2,-73.9959,40.753,3100
22832,1.0,1,-74.0016,40.7421,3700
4508,2.0,3,-73.9745,40.7445,3700
14176,1.0,2,-73.9415,40.8081,2925
14723,1.0,3,-73.9568,40.778,3450
5122,1.0,0,-73.968,40.7573,2090
34013,1.0,2,-73.9532,40.7816,3150
24534,1.0,0,-73.8838,40.8743,1300
44097,1.0,1,-73.9738,40.7473,2650
23180,1.0,1,-73.9979,40.7397,3500
16974,1.0,1,-73.9627,40.8015,2750
27595,2.0,2,-73.9842,40.6968,3950
8753,1.0,1,-73.9885,40.7248,2600
35891,1.0,0,-74.0023,40.7382,3095
10238,1.0,1,-73.9525,40.7692,2650
41790,1.0,2,-73.9887,40.7293,3200
5640,1.0,1,-73.9148,40.8713,1500
16174,1.0,4,-73.9712,40.7594,5400
3844,1.0,1,-73.9675,40.5922,1725
12454,1.0,1,-73.9603,40.7695,3650
23766,1.0,2,-73.8833,40.7536,2350
4642,1.0,0,-73.9981,40.7372,2550
37948,1.0,0,-73.9703,40.751,2350
5897,1.0,1,-73.9915,40.7678,3195
39918,1.0,2,-73.9985,40.7549,2900
31713,2.0,4,-73.9865,40.7348,7200
21770,1.0,1,-74.0241,40.6324,1500
34839,1.0,1,-73.9918,40.7247,2095
14693,1.0,3,-73.9366,40.8444,2500
46366,1.0,0,-74.0071,40.7075,2895
17520,1.0,1,-73.9926,40.7425,4150
32301,1.0,1,-73.9523,40.7775,3050
23299,1.0,2,-73.9761,40.7489,3395
1523,1.0,0,-74.0084,40.7095,2950
24362,1.0,1,-73.9938,40.7546,1930
23962,1.0,1,-73.9735,40.7468,3095
40450,1.0,2,-73.9818,40.7295,2800
12956,2.0,2,-73.9982,40.7568,3950
36919,1.0,3,-73.9779,40.7466,4000
7405,1.0,1,-74.0086,40.7121,3845
10084,1.0,1,-73.9452,40.7766,2149
15305,4.5,5,-74.0103,40.7243,50000
4742,1.0,0,-73.9506,40.7716,2700
22980,1.0,0,-73.9616,40.7678,2950
38332,1.0,2,-74.0151,40.7084,2600
36164,1.0,0,-73.9585,40.7722,2400
26250,1.0,3,-73.9403,40.7991,2950
33085,1.0,1,-73.9935,40.7301,4500
18664,2.0,3,-74.0067,40.7094,7090
4362,1.0,1,-73.999,40.761,3200
33483,2.0,2,-73.9506,40.7716,5850
48441,1.0,2,-73.9778,40.7781,3400
34079,1.0,1,-73.9573,40.8039,4000
33115,1.0,2,-73.9411,40.836,2400
22043,1.0,1,-73.9758,40.7928,2700
15316,1.0,2,-73.9882,40.7621,3200
207,2.0,3,-73.9606,40.7722,8200
44704,1.0,1,-73.9561,40.7759,2825
40690,2.0,2,-73.9857,40.7691,5725
27461,1.0,0,-74.0103,40.7063,2625
15061,1.0,3,-73.9812,40.735,3400
36811,1.0,0,-74.0036,40.7076,2915
31204,1.0,1,-73.9865,40.7274,2275
7309,1.0,0,-73.9981,40.7372,2625
44792,1.0,1,-73.9453,40.7787,3281
44750,1.0,1,-73.9888,40.7673,2595
48378,1.0,2,-73.9978,40.7612,3300
33275,1.0,0,-73.9791,40.739,2395
48168,1.0,3,-73.9866,40.7306,4400
41635,2.5,4,-73.9962,40.7593,6350
11066,1.0,2,-73.9527,40.8168,2500
12226,1.0,1,-73.9544,40.7801,1700
20554,1.0,2,-73.984,40.7645,3250
19101,1.0,0,-73.9617,40.7604,2700
34160,1.0,0,-73.9982,40.7568,2775
9041,1.0,1,-73.9565,40.7719,3700
21183,1.0,2,-73.9358,40.8431,1950
40615,1.0,2,-73.9563,40.7724,3195
13003,2.0,6,-73.9641,40.7986,7500
43833,1.0,1,-73.9928,40.7551,3700
48340,2.0,2,-73.9663,40.8014,3700
25554,1.0,1,-73.9617,40.7617,2195
7457,1.0,0,-73.9846,40.7784,2100
33196,1.0,2,-73.9149,40.7685,2395
25779,3.0,3,-73.9676,40.7567,10750
45297,1.0,3,-73.9739,40.7375,4400
6370,1.0,1,-73.9639,40.799,2750
16655,1.0,3,-73.9609,40.8007,2800
4266,1.0,0,-73.9592,40.7703,2100
30982,1.0,3,-73.9397,40.8026,2700
29106,1.0,2,-73.9864,40.7399,4295
16803,1.0,3,-73.9836,40.7295,3450
13957,1.0,2,-73.9809,40.7278,2990
962,2.0,4,-73.9978,40.7612,5825
5547,2.0,2,-73.9994,40.7606,4448
18215,2.0,4,-73.968,40.7926,5450
38500,1.0,2,-73.9838,40.7586,3600
31853,1.0,3,-73.9668,40.8015,4600
23843,2.0,1,-74.008,40.7321,7995
20032,1.0,2,-73.9946,40.752,3900
17247,1.0,0,-73.9408,40.8335,1350
19297,2.0,2,-73.9745,40.7481,7329
49319,1.0,2,-74.0044,40.7231,3625
32666,2.0,2,-73.9515,40.7793,5995
21404,1.0,0,-74.0029,40.7266,2295
25252,3.0,3,-73.9607,40.7662,10000
26951,1.0,1,-73.957,40.5806,1850
29694,1.0,0,-73.9955,40.7553,2378
18289,1.0,2,-74.0257,40.6363,2000
26067,3.0,5,-73.9755,40.7889,8250
3706,1.0,1,-73.9934,40.6947,2350
49194,1.0,2,-73.9346,40.7953,1800
18860,1.0,2,-73.8369,40.7201,2250
36569,1.0,1,-73.9855,40.7191,2295
19508,1.0,3,-73.9243,40.7734,2600
16669,1.0,2,-73.9392,40.8433,1975
21834,1.0,1,-73.9959,40.7593,2825
11353,1.0,2,-73.9655,40.7609,2500
25786,1.0,3,-73.9506,40.7929,2475
35302,1.0,1,-74.0018,40.7388,3100
10651,1.0,0,-73.9509,40.7823,2250
16278,1.0,0,-73.9886,40.7751,2890
34100,1.0,1,-73.9934,40.7366,2700
9302,1.0,0,-74.0015,40.7383,2550
4954,1.0,1,-73.9816,40.7654,2900
44255,1.0,1,-73.949,40.7714,2200
45480,1.0,1,-73.931,40.6815,1800
6124,1.0,0,-73.9837,40.7267,2200
21687,1.0,2,-73.9746,40.7434,3600
18186,1.0,2,-73.9533,40.8238,1900
31324,1.0,2,-73.9769,40.729,5193
9991,1.0,1,-73.9779,40.7782,2500
13567,1.0,1,-73.9281,40.7657,2300
11966,1.0,1,-73.9837,40.7783,3550
48874,1.0,1,-73.9852,40.7403,3600
7030,1.0,0,-74.0047,40.7334,3350
13653,2.0,2,-73.9576,40.7688,4295
15811,1.0,2,-73.9851,40.6887,3595
13738,1.0,0,-73.9838,40.7587,2100
6126,2.0,3,-73.9743,40.7438,5500
5968,2.0,2,-73.9929,40.6931,4600
25598,1.0,2,-74.0072,40.7067,3075
45610,1.0,0,-73.9609,40.8012,1625
13026,1.0,0,-73.9945,40.7569,1800
24528,1.0,1,-73.9501,40.774,2600
28708,1.0,1,-73.9998,40.7282,5000
1069,1.0,2,-74.0103,40.7069,3370
45062,1.0,2,-73.9905,40.7656,3950
38003,1.0,0,-73.95100000000002,40.7752,2475
39280,1.0,3,-73.9958,40.753,4495
33996,1.0,0,-73.9987,40.7609,4900
2348,1.0,3,-73.9359,40.8417,2195
10332,2.0,2,-74.0155,40.7064,6495
47276,2.0,2,-74.0069,40.7074,5000
36701,1.0,1,-73.9981,40.7372,3750
19797,1.0,0,-73.9443,40.8376,1500
44302,1.0,0,-74.0089,40.7045,3160
38157,1.0,0,-73.8031,40.7053,1525
32255,1.0,0,-74.0047,40.7334,3375
41367,1.0,1,-74.0014,40.7295,3195
36825,1.0,1,-73.9982,40.7568,3700
37493,1.0,0,-73.9637,40.7592,1925
28618,0.0,0,-73.9436,40.769,2250
15075,1.0,1,-73.9532,40.8058,2556
48807,1.0,1,-73.9765,40.7489,3300
49289,1.0,1,-73.9832,40.7297,3250
25167,1.0,1,-73.9915,40.7678,3350
226,1.0,2,-74.0,40.7444,3600
30910,1.0,0,-73.9658,40.7559,2200
3291,2.0,4,-73.9962,40.7593,5670
9935,1.0,1,-73.97800000000002,40.7257,1995
46685,1.0,4,-73.9784,40.6664,3400
38786,1.0,3,-73.9897,40.7652,4495
31650,2.0,4,-74.0112,40.718,6495
19118,1.0,3,-74.0072,40.7067,4650
35632,1.0,2,-73.9517,40.7831,2995
12435,1.0,2,-73.9754,40.7444,3875
16665,1.0,4,-73.9692,40.7554,5395
28434,1.0,0,-73.9528,40.7739,2500
30602,1.0,0,-73.9999,40.7297,2195
12965,1.0,1,-74.008,40.7127,4350
38384,1.0,1,-74.0022,40.7505,3441
42549,1.0,1,-74.0148,40.707,3200
21789,2.0,1,-73.9604,40.804,2895
24102,1.0,1,-73.9922,40.7248,4890
25061,2.0,3,-73.9875,40.7311,6495
16544,2.0,2,-74.0086,40.7121,6200
30656,1.0,0,-73.9778,40.7467,2300
48214,1.0,2,-73.9866,40.7514,3300
19069,2.0,3,-73.9436,40.769,5283
33494,1.0,1,-73.9907,40.7624,2300
8408,1.0,1,-73.9857,40.7358,4395
5942,1.0,0,-74.2224,40.7291,695
13473,1.0,0,-73.9624,40.7595,2000
23016,1.0,3,-73.9871,40.7298,4800
12017,1.0,0,-74.0175,40.7107,2795
18622,1.0,1,-73.9518,40.826,2175
19623,1.0,1,-73.9475,40.7817,2200
32418,0.0,0,-73.9868,40.7488,3000
24681,2.0,3,-73.9515,40.7779,5000
25516,1.0,1,-73.9881,40.7242,2250
26270,1.0,1,-73.9826,40.7647,3595
27142,1.0,1,-73.9667,40.7638,2450
33785,1.0,0,-73.9904,40.7137,2400
38885,1.0,1,-73.9834,40.7307,2465
20173,1.0,0,-73.99,40.7601,1995
16612,1.0,1,-73.9757,40.7461,3350
43150,1.0,2,-73.9416,40.7901,2195
31660,1.0,0,-74.0054,40.7328,1925
34161,2.0,2,-73.9698,40.7858,5988
45763,1.0,1,-73.9757,40.7461,2795
43137,1.0,3,-73.9281,40.6778,1995
24013,1.0,3,-74.0016,40.7371,5995
